PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;9;1;14;28009001_14_6;2013;2;5;3;V;4;V;4;V;18;V;30;V;28;V;10;V;6;V;13;V;29;V;43;V;47;V;52;V;62;V;55;V;;N;60;V;39;V;26;V;38;V;57;V;61;V;69;V;70;V
28;9;1;14;28009001_14_8;2013;2;5;2;V;3;V;2;V;17;V;30;V;28;V;9;V;5;V;12;V;28;V;43;V;47;V;52;V;61;V;55;V;;N;57;V;39;V;25;V;38;V;57;V;61;V;69;V;71;V
28;92;5;1;28092005_1_38;2013;2;5;5;V;5;V;5;V;7;V;6;V;6;V;7;V;10;V;16;V;20;V;13;V;9;V;6;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;92;5;6;28092005_6_48;2013;2;5;0.6;V;0.6;V;0.6;V;0.7;V;0.6;V;0.7;V;0.7;V;0.9;V;1.1;V;1;V;0.7;V;0.6;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V
28;92;5;7;28092005_7_8;2013;2;5;49;V;46;V;43;V;86;V;67;V;61;V;92;V;168;V;214;V;166;V;108;V;73;V;36;V;8;V;3;V;2;V;2;V;2;V;1;V;4;V;2;V;1;V;1;V;1;V
28;92;5;8;28092005_8_8;2013;2;5;77;V;76;V;74;V;91;V;82;V;72;V;71;V;88;V;107;V;101;V;85;V;72;V;51;V;21;V;12;V;10;V;16;V;24;V;25;V;51;V;40;V;16;V;6;V;3;V
28;92;5;10;28092005_10_49;2013;2;5;27;V;21;V;20;V;30;V;36;V;27;V;27;V;30;V;45;V;57;V;49;V;48;V;39;V;23;V;10;V;20;V;17;V;17;V;17;V;13;V;11;V;16;V;10;V;10;V
28;92;5;14;28092005_14_6;2013;2;5;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;5;V;7;V;12;V;23;V;44;V;52;V;57;V;51;V;44;V;47;V;23;V;30;V;52;V;62;V;66;V
28;102;1;1;28102001_1_38;2013;2;6;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;3;V;3;V;;N;3;V;3;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;102;1;6;28102001_6_48;2013;2;6;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;;N;;N;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;102;1;7;28102001_7_8;2013;2;6;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;7;V;6;V;6;V;;N;3;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V
28;102;1;8;28102001_8_8;2013;2;6;6;V;4;V;2;V;4;V;5;V;6;V;8;V;13;V;21;V;10;V;9;V;;N;2;V;1;V;1;V;3;V;4;V;5;V;8;V;8;V;5;V;3;V;1;V;1;V
28;102;1;10;28102001_10_49;2013;2;6;8;V;8;V;10;V;9;V;8;V;10;V;10;V;8;V;8;V;7;V;8;V;;N;;N;9;V;6;V;6;V;9;V;11;V;12;V;9;V;6;V;9;V;7;V;3;V
28;102;1;14;28102001_14_6;2013;2;6;65;V;71;V;72;V;71;V;67;V;65;V;66;V;58;V;52;V;73;V;76;V;;N;;N;79;V;80;V;78;V;75;V;69;V;65;V;63;V;71;V;73;V;75;V;77;V
28;123;2;7;28123002_7_8;2013;2;6;2;V;2;V;1;V;1;V;2;V;3;V;7;V;16;V;25;V;15;V;9;V;8;V;7;V;5;V;9;V;9;V;7;V;11;V;11;V;18;V;30;V;22;V;2;V;2;V
28;123;2;8;28123002_8_8;2013;2;6;2;V;1;V;1;V;1;V;1;V;1;V;6;V;30;V;34;V;13;V;1;V;1;V;1;V;1;V;2;V;4;V;1;V;9;V;10;V;46;V;59;V;49;V;1;V;1;V
28;123;2;10;28123002_10_49;2013;2;6;10;V;9;V;11;V;9;V;8;V;11;V;11;V;17;V;13;V;15;V;5;V;9;V;11;V;11;V;13;V;15;V;3;V;15;V;50;V;18;V;10;V;12;V;14;V;9;V
28;123;2;14;28123002_14_6;2013;2;6;63;V;69;V;74;V;74;V;67;V;70;V;59;V;36;V;36;V;56;V;75;V;77;V;78;V;82;V;73;V;69;V;74;V;57;V;52;V;19;V;11;V;18;V;67;V;67;V
28;13;2;7;28013002_7_8;2013;2;6;2;V;2;V;1;V;1;V;1;V;1;V;2;V;3;V;7;V;3;V;3;V;4;V;3;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V
28;13;2;8;28013002_8_8;2013;2;6;22;V;8;V;3;V;3;V;5;V;7;V;14;V;21;V;30;V;12;V;10;V;9;V;7;V;9;V;7;V;7;V;8;V;10;V;13;V;21;V;32;V;9;V;7;V;8;V
28;13;2;10;28013002_10_49;2013;2;6;13;V;16;V;14;V;8;V;5;V;12;V;16;V;11;V;15;V;19;V;16;V;12;V;17;V;18;V;17;V;16;V;21;V;12;V;11;V;12;V;12;V;14;V;17;V;16;V
28;13;2;14;28013002_14_6;2013;2;6;38;V;72;V;81;V;80;V;76;V;74;V;66;V;60;V;52;V;76;V;84;V;85;V;85;V;81;V;82;V;80;V;77;V;74;V;68;V;55;V;44;V;72;V;74;V;68;V
28;133;2;7;28133002_7_8;2013;2;6;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;133;2;8;28133002_8_8;2013;2;6;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;133;2;10;28133002_10_49;2013;2;6;13;V;12;V;8;V;11;V;11;V;10;V;9;V;8;V;8;V;8;V;9;V;12;V;13;V;12;V;10;V;9;V;10;V;11;V;13;V;13;V;12;V;14;V;18;V;21;V
28;133;2;14;28133002_14_6;2013;2;6;85;V;83;V;81;V;81;V;81;V;78;V;79;V;81;V;85;V;87;V;88;V;87;V;85;V;86;V;84;V;81;V;79;V;74;V;72;V;69;V;72;V;72;V;77;V;76;V
28;14;2;7;28014002_7_8;2013;2;6;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;14;V;10;V;8;V;4;V;5;V;4;V;1;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;14;2;8;28014002_8_8;2013;2;6;7;V;10;V;2;V;2;V;12;V;17;V;16;V;41;V;59;V;31;V;21;V;11;V;12;V;7;V;4;V;7;V;13;V;12;V;11;V;30;V;40;V;6;V;3;V;1;V
28;14;2;10;28014002_10_49;2013;2;6;16;V;14;V;11;V;11;V;12;V;15;V;21;V;22;V;16;V;24;V;24;V;37;V;40;V;29;V;31;V;27;V;19;V;21;V;21;V;16;V;12;V;11;V;14;V;15;V
28;14;2;14;28014002_14_6;2013;2;6;66;V;57;V;69;V;70;V;60;V;57;V;64;V;41;V;33;V;60;V;71;V;81;V;80;V;81;V;81;V;75;V;68;V;66;V;65;V;43;V;36;V;72;V;74;V;73;V
28;148;4;7;28148004_7_8;2013;2;6;1;V;1;V;1;V;1;V;1;V;1;V;2;V;5;V;9;V;6;V;4;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;1;V;1;V;1;V;1;V
28;148;4;8;28148004_8_8;2013;2;6;1;V;2;V;1;V;1;V;1;V;7;V;24;V;55;V;54;V;25;V;12;V;8;V;3;V;5;V;5;V;5;V;7;V;16;V;18;V;23;V;8;V;7;V;6;V;5;V
28;148;4;9;28148004_9_49;2013;2;6;3;V;4;V;3;V;5;V;15;V;4;V;2;V;3;V;3;V;5;V;4;V;2;V;2;V;2;V;2;V;3;V;7;V;5;V;6;V;3;V;3;V;10;V;8;V;3;V
28;148;4;10;28148004_10_49;2013;2;6;9;V;18;V;11;V;11;V;15;V;12;V;12;V;11;V;18;V;16;V;13;V;11;V;15;V;10;V;9;V;9;V;20;V;16;V;11;V;10;V;17;V;23;V;12;V;8;V
28;148;4;14;28148004_14_6;2013;2;6;73;V;74;V;74;V;74;V;75;V;68;V;54;V;25;V;33;V;63;V;74;V;80;V;82;V;78;V;77;V;76;V;72;V;62;V;50;V;9;V;11;V;11;V;10;V;8;V
28;16;1;1;28016001_1_38;2013;2;6;4;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;5;V;4;V;4;V;5;V;4;V;4;V;;N;;N;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V
28;16;1;6;28016001_6_48;2013;2;6;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.4;V;;N;;N;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;16;1;7;28016001_7_8;2013;2;6;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;;N;;N;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;16;1;8;28016001_8_8;2013;2;6;5;V;5;V;6;V;6;V;6;V;5;V;5;V;5;V;5;V;4;V;3;V;3;V;3;V;3;V;;N;;N;7;V;16;V;14;V;13;V;14;V;13;V;14;V;10;V
28;16;1;9;28016001_9_49;2013;2;6;7;V;7;V;5;V;5;V;6;V;5;V;5;V;6;V;4;V;3;V;3;V;5;V;7;V;5;V;2;V;2;V;2;V;11;N;15;N;10;N;6;V;9;V;8;V;6;V
28;16;1;10;28016001_10_49;2013;2;6;11;V;12;V;9;V;8;V;9;V;8;V;9;V;10;V;7;V;6;V;6;V;8;V;11;V;9;V;6;V;6;V;7;V;7;V;6;V;6;V;7;V;7;V;9;V;11;V
28;16;1;14;28016001_14_6;2013;2;6;73;V;81;V;85;V;85;V;81;V;82;V;79;V;83;V;91;V;93;V;92;V;88;V;87;V;79;V;;N;;N;79;V;78;V;76;V;77;V;79;V;77;V;68;V;68;V
28;16;1;20;28016001_20_59;2013;2;6;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;;N;0.4;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V
28;16;1;30;28016001_30_59;2013;2;6;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;;N;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;16;1;42;28016001_42_2;2013;2;6;6.5;V;6.5;V;6.4;V;6.4;V;6.4;V;6.4;V;6.4;V;6.3;V;6.3;V;6.4;V;6.4;V;6.4;V;6.4;V;6.5;V;;N;;N;6.4;V;6.4;V;6.4;V;6.4;V;6.4;V;6.4;V;6.4;V;6.4;V
28;16;1;44;28016001_44_2;2013;2;6;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;;N;;N;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;161;1;7;28161001_7_8;2013;2;6;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;16;V;7;V;2;V;2;V;2;V;4;V;2;V;2;V;2;V;1;V;2;V;2;V;3;V;2;V;2;V;1;V
28;161;1;8;28161001_8_8;2013;2;6;3;V;4;V;1;V;2;V;2;V;1;V;7;V;15;V;44;V;30;V;12;V;10;V;8;V;10;V;9;V;10;V;7;V;8;V;13;V;21;V;30;V;19;V;13;V;17;V
28;161;1;9;28161001_9_49;2013;2;6;7;V;4;V;6;V;8;V;3;V;3;V;6;V;3;V;2;V;7;V;3;V;1;V;1;V;1;V;4;V;7;V;4;V;1;V;7;V;9;V;7;V;5;V;5;V;9;V
28;161;1;14;28161001_14_6;2013;2;6;65;V;64;V;68;V;65;V;61;V;63;V;56;V;52;V;29;V;46;V;65;V;68;V;66;V;60;V;63;V;62;V;63;V;61;V;51;V;42;V;32;V;47;V;53;V;47;V
28;171;1;1;28171001_1_38;2013;2;6;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;171;1;6;28171001_6_48;2013;2;6;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;171;1;7;28171001_7_8;2013;2;6;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;171;1;8;28171001_8_8;2013;2;6;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V
28;171;1;9;28171001_9_49;2013;2;6;7;V;7;V;9;V;10;V;11;V;11;V;6;V;5;V;5;V;4;V;3;V;5;V;10;V;10;V;10;V;10;V;9;V;11;V;8;V;8;V;8;V;6;V;5;V;4;V
28;171;1;10;28171001_10_49;2013;2;6;15;V;15;V;15;V;16;V;16;V;15;V;19;V;14;V;26;V;14;V;13;V;13;V;21;V;30;V;30;V;20;V;18;V;30;V;26;V;26;V;13;V;10;V;10;V;13;V
28;171;1;14;28171001_14_6;2013;2;6;69;V;71;V;77;V;77;V;78;V;79;V;77;V;76;V;77;V;79;V;81;V;83;V;84;V;82;V;81;V;77;V;74;V;71;V;72;V;66;V;65;V;66;V;70;V;72;V
28;180;1;7;28180001_7_8;2013;2;6;1;V;2;V;1;V;1;V;1;V;1;V;2;V;2;V;4;V;2;V;1;V;1;V;1;V;1;V;;N;;N;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V
28;180;1;8;28180001_8_8;2013;2;6;3;V;6;V;8;V;2;V;1;V;6;V;13;V;21;V;25;V;20;V;14;V;13;V;11;V;13;V;;N;;N;9;V;13;V;19;V;13;V;18;V;12;V;3;V;3;V
28;180;1;9;28180001_9_49;2013;2;6;4;V;6;V;10;V;8;V;7;V;8;V;7;V;8;V;8;V;8;V;9;V;9;V;8;V;11;V;14;V;14;V;12;V;8;V;7;V;5;V;4;V;6;V;7;V;6;V
28;180;1;14;28180001_14_6;2013;2;6;65;V;62;V;60;V;68;V;68;V;61;V;51;V;48;V;45;V;49;V;57;V;56;V;61;V;60;V;;N;;N;47;V;41;V;43;V;48;V;43;V;43;V;56;V;54;V
28;45;2;6;28045002_6_48;2013;2;6;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.6;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.5;V;0.6;V;0.6;V;0.5;V;0.6;V;0.6;V
28;45;2;7;28045002_7_8;2013;2;6;1;V;1;V;1;V;1;V;1;V;1;V;1;V;11;V;2;V;1;V;1;V;1;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;45;2;8;28045002_8_8;2013;2;6;2;V;2;V;2;V;2;V;2;V;3;V;4;V;33;V;21;V;7;V;6;V;5;V;11;V;6;V;6;V;6;V;9;V;13;V;9;V;11;V;9;V;7;V;4;V;3;V
28;45;2;10;28045002_10_49;2013;2;6;2;V;2;V;3;V;2;V;7;V;8;V;8;V;10;V;4;V;2;V;1;V;42;V;7;V;6;V;7;V;7;V;8;V;9;V;10;V;6;V;5;V;7;V;5;V;8;V
28;45;2;14;28045002_14_6;2013;2;6;72;V;72;V;73;V;74;V;72;V;72;V;73;V;60;V;64;V;74;V;75;V;74;V;67;V;68;V;65;V;63;V;61;V;60;V;63;V;64;V;68;V;70;V;73;V;74;V
28;47;2;1;28047002_1_38;2013;2;6;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;3;V;3;V;3;V;3;V;3;V;2;V
28;47;2;7;28047002_7_8;2013;2;6;1;V;1;V;1;V;1;V;1;V;2;V;5;V;6;V;8;V;6;V;6;V;6;V;7;V;6;V;6;V;7;V;8;V;15;V;14;V;7;V;4;V;3;V;2;V;1;V
28;47;2;8;28047002_8_8;2013;2;6;6;V;5;V;6;V;4;V;5;V;11;V;21;V;23;V;25;V;15;V;14;V;15;V;16;V;15;V;16;V;21;V;30;V;40;V;40;V;21;V;14;V;9;V;6;V;5;V
28;47;2;9;28047002_9_49;2013;2;6;8;V;6;V;6;V;4;V;1;V;3;V;7;V;3;V;1;V;3;V;6;V;7;V;5;V;8;V;5;V;5;V;12;V;9;V;3;V;7;V;12;V;12;V;6;V;3;V
28;47;2;14;28047002_14_6;2013;2;6;64;V;65;V;67;V;69;V;68;V;58;V;49;V;55;V;57;V;65;V;67;V;66;V;66;V;65;V;63;V;56;V;47;V;40;V;40;V;52;V;62;V;66;V;68;V;69;V
28;47;2;20;28047002_20_59;2013;2;6;1.1;V;0.8;V;0.8;V;0.7;V;0.5;V;0.7;V;1.2;V;1.9;V;3.5;V;1.4;V;1.9;V;1.1;V;2.2;V;3.3;V;1.1;V;1.5;V;3.6;V;3.6;V;4.8;V;6.1;V;2.1;V;3.5;V;1.2;V;1;V
28;47;2;30;28047002_30_59;2013;2;6;1.2;V;1.2;V;1.1;V;1;V;1;V;1.1;V;1.4;V;1.7;V;2.2;V;1.5;V;1.5;V;1.3;V;1.6;V;1.9;V;1.6;V;1.9;V;2.5;V;2.7;V;3.5;V;3.6;V;2.4;V;2.3;V;1.7;V;1.7;V
28;47;2;42;28047002_42_2;2013;2;6;6;V;6;V;6;V;5.9;V;5.9;V;5.9;V;5.9;V;5.9;V;5.9;V;5.9;V;5.9;V;5.9;V;5.9;V;6;V;6;V;6;V;6.1;V;6.1;V;6.1;V;6.1;V;6.1;V;6;V;6;V;6;V
28;47;2;44;28047002_44_2;2013;2;6;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;49;3;7;28049003_7_8;2013;2;6;2;V;2;V;2;V;2;V;3;V;6;V;16;V;34;V;29;V;23;V;19;V;15;V;14;V;12;V;11;V;11;V;9;V;12;V;10;V;15;V;8;V;5;V;3;V;3;V
28;49;3;8;28049003_8_8;2013;2;6;18;V;8;V;8;V;9;V;11;V;22;V;48;V;70;V;66;V;55;V;49;V;43;V;36;V;32;V;28;V;29;V;26;V;38;V;38;V;51;V;34;V;30;V;26;V;17;V
28;49;3;10;28049003_10_49;2013;2;6;11;V;12;V;7;V;9;V;9;V;14;V;16;V;13;V;20;V;20;V;15;V;13;V;14;V;18;V;11;V;13;V;9;V;11;V;15;V;12;V;14;V;10;V;7;V;6;V
28;49;3;14;28049003_14_6;2013;2;6;54;V;64;V;65;V;64;V;63;V;52;V;29;V;14;V;20;V;32;V;42;V;47;V;49;V;50;V;52;V;51;V;52;V;41;V;39;V;28;V;47;V;46;V;50;V;56;V
28;5;2;1;28005002_1_38;2013;2;6;2;V;2;V;3;V;3;V;4;V;2;V;2;V;3;V;4;V;;N;2;V;;N;;N;2;V;;N;;N;;N;;N;2;V;2;V;2;V;1;V;2;V;2;V
28;5;2;6;28005002_6_48;2013;2;6;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V;0.5;V;0.5;V;0.7;V;0.5;V;;N;0.4;V;;N;;N;0.5;V;;N;;N;;N;;N;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V
28;5;2;7;28005002_7_8;2013;2;6;2;V;1;V;2;V;2;V;2;V;4;V;20;V;45;V;24;V;;N;9;V;;N;;N;10;V;;N;;N;;N;;N;12;V;8;V;6;V;4;V;3;V;2;V
28;5;2;8;28005002_8_8;2013;2;6;11;V;14;V;10;V;10;V;9;V;19;V;64;V;93;V;67;V;;N;23;V;;N;;N;26;V;;N;;N;;N;;N;42;V;25;V;25;V;15;V;13;V;7;V
28;5;2;10;28005002_10_49;2013;2;6;13;V;11;V;11;V;13;V;13;V;12;V;16;V;18;V;19;V;15;V;9;V;9;V;20;V;16;V;11;V;11;V;15;V;17;V;11;V;11;V;15;V;17;V;9;V;7;V
28;5;2;14;28005002_14_6;2013;2;6;74;V;70;V;70;V;74;V;79;V;68;V;28;V;8;V;27;V;;N;78;V;;N;;N;74;V;;N;;N;;N;;N;33;V;48;V;56;V;63;V;65;V;69;V
28;58;4;7;28058004_7_8;2013;2;6;3;V;3;V;3;V;3;V;3;V;4;V;4;V;8;V;13;V;7;V;7;V;8;V;7;V;7;V;7;V;6;V;6;V;6;V;7;V;8;V;5;V;4;V;4;V;3;V
28;58;4;8;28058004_8_8;2013;2;6;9;V;10;V;10;V;9;V;10;V;15;V;23;V;45;V;49;V;27;V;24;V;25;V;24;V;23;V;23;V;23;V;25;V;31;V;41;V;52;V;35;V;21;V;18;V;17;V
28;58;4;10;28058004_10_49;2013;2;6;8;V;5;V;5;V;8;V;9;V;9;V;11;V;7;V;6;V;9;V;9;V;11;V;6;V;5;V;6;V;5;V;7;V;9;V;10;V;10;V;10;V;8;V;6;V;6;V
28;58;4;14;28058004_14_6;2013;2;6;71;V;71;V;71;V;70;V;68;V;63;V;60;V;43;V;43;V;67;V;69;V;67;V;67;V;66;V;64;V;63;V;61;V;52;V;42;V;33;V;50;V;62;V;62;V;59;V
28;58;4;20;28058004_20_59;2013;2;6;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.4;V;0.6;V;0.5;V;1.2;V;0.7;V;0.6;V;0.5;V;0.5;V;0.3;V;0.4;V;0.3;V;0.4;V;0.6;V;0.5;V;0.4;V;0.4;V;0.2;V
28;58;4;30;28058004_30_59;2013;2;6;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V
28;58;4;42;28058004_42_2;2013;2;6;6;V;6;V;6;V;6;V;6;V;6;V;6;V;6.1;V;6.1;V;6;V;6;V;6;V;6;V;6;V;6;V;6;V;6;V;6;V;6.1;V;6.2;V;6.1;V;6.1;V;6.1;V;6.1;V
28;58;4;44;28058004_44_2;2013;2;6;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V
28;6;4;7;28006004_7_8;2013;2;6;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;5;V;8;V;5;V;4;V;4;V;3;V;5;V;3;V;2;V;2;V;2;V;3;V;3;V;4;V;2;V;2;V
28;6;4;8;28006004_8_8;2013;2;6;3;V;3;V;2;V;2;V;3;V;6;V;15;V;22;V;27;V;23;V;10;V;9;V;13;V;8;V;14;V;9;V;11;V;17;V;17;V;26;V;20;V;19;V;7;V;4;V
28;6;4;10;28006004_10_49;2013;2;6;13;V;10;V;9;V;9;V;6;V;5;V;6;V;10;V;13;V;14;V;9;V;7;V;11;V;11;V;10;V;10;V;7;V;8;V;11;V;11;V;10;V;13;V;12;V;11;V
28;6;4;14;28006004_14_6;2013;2;6;75;V;75;V;76;V;77;V;75;V;74;V;64;V;58;V;59;V;71;V;79;V;77;V;72;V;75;V;70;V;73;V;69;V;63;V;58;V;56;V;61;V;61;V;71;V;74;V
28;6;4;20;28006004_20_59;2013;2;6;1;V;1;V;1;V;1;V;0.9;V;1.1;V;1.4;V;1.6;V;1.8;V;1.7;V;1.2;V;1.1;V;1.2;V;1.1;V;1.3;V;1.1;V;1.2;V;1.5;V;1.6;V;1.8;V;1.7;V;1.5;V;1.1;V;1;V
28;6;4;30;28006004_30_59;2013;2;6;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.2;V;0.2;V
28;6;4;42;28006004_42_2;2013;2;6;6.2;V;6.2;V;6.2;V;6.2;V;6.2;V;6.1;V;6.1;V;6.2;V;6.2;V;6.2;V;6.2;V;6.2;V;6.2;V;6.2;V;6.2;V;6.2;V;6.2;V;6.2;V;6.2;V;6.3;V;6.4;V;6.4;V;6.3;V;6.2;V
28;6;4;44;28006004_44_2;2013;2;6;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V
28;67;1;7;28067001_7_8;2013;2;6;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;67;1;8;28067001_8_8;2013;2;6;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;67;1;10;28067001_10_49;2013;2;6;8;V;11;V;9;V;8;V;7;V;6;V;5;V;8;V;8;V;7;V;6;V;6;V;6;V;7;V;6;V;5;V;5;V;6;V;6;V;6;V;6;V;10;V;10;V;4;V
28;67;1;14;28067001_14_6;2013;2;6;82;V;81;V;81;V;82;V;80;V;80;V;83;V;87;V;90;V;92;V;89;V;87;V;86;V;85;V;84;V;82;V;74;V;76;V;79;V;83;V;85;V;82;V;81;V;83;V
28;7;4;7;28007004_7_8;2013;2;6;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;9;V;3;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;4;V;2;V;1;V;1;V;1;V
28;7;4;8;28007004_8_8;2013;2;6;6;V;6;V;4;V;6;V;7;V;11;V;21;V;35;V;53;V;21;V;13;V;13;V;12;V;12;V;12;V;10;V;15;V;23;V;41;V;48;V;22;V;13;V;13;V;11;V
28;7;4;9;28007004_9_49;2013;2;6;5;V;4;V;5;V;10;V;10;V;6;V;4;V;4;V;5;V;5;V;3;V;3;V;5;V;7;V;5;V;3;V;4;V;5;V;5;V;5;V;9;V;7;V;3;V;2;V
